bill,rep,vote,topic,progressive,representative,pct_win,party,rep_2018,prog_vote
178,FITZGERALD,nay,education,-1,Isabella Fitzgerald,1,dem,1,1
178,FLYNN,nay,education,-1,Martin Flynn,0.692891983467997,dem,1,1
178,FRANKEL,nay,education,-1,Dan Frankel,1,dem,1,1
178,FREEMAN,nay,education,-1,Robert Freeman,1,dem,1,1
178,GALLOWAY,nay,education,-1,John Galloway,1,dem,1,1
178,GERGELY,nay,education,-1,Marc Gergely,0.625,dem,0,1
178,GOODMAN,nay,education,-1,Neal Goodman,1,dem,1,1
178,HANNA,nay,education,-1,Michael Hanna Sr.,0.521552064419357,dem,0,1
178,HARKINS,nay,education,-1,Patrick Harkins,0.729187216413494,dem,1,1
178,"HARRIS, J.",nay,education,-1,Jordan Harris,1,dem,1,1
178,KAVULICH,nay,education,-1,Sid Michaels Kavulich,0.671466583189858,dem,1,1
178,"KELLER, W.",nay,education,-1,William Keller,1,dem,0,1
178,KIM,nay,education,-1,Patty Kim,1,dem,1,1
178,KIRKLAND,nay,education,-1,Brian Kirkland,0.756046792389992,dem,1,1
178,KORTZ,nay,education,-1,William Kortz II,0.656492083577667,dem,1,1
178,KRUEGER,nay,education,-1,Leanne Krueger-Braneky,0.508328915427328,dem,1,1
178,KULIK,nay,education,-1,Anita Astorino Kulik,1,dem,1,1
178,LONGIETTI,nay,education,-1,Mark Longietti,1,dem,1,1
178,MADDEN,nay,education,-1,Maureen Madden,0.519198737617252,dem,1,1
178,MARKOSEK,nay,education,-1,Joseph Markosek,0.624143418531389,dem,0,1
178,MCCLINTON,nay,education,-1,Joanna McClinton,1,dem,1,1
178,MULLERY,nay,education,-1,Gerald Mullery,0.562390158172232,dem,1,1
178,NEILSON,nay,education,-1,Edward Neilson,1,dem,0,1
178,NEUMAN,nay,education,-1,Brandon Neuman,1,dem,0,1
178,O'BRIEN,nay,education,-1,Michael O'Brien,1,dem,0,1
178,PASHINSKI,nay,education,-1,Eddie Day Pashinski,0.781013121438653,dem,1,1
178,PETRARCA,nay,education,-1,Joseph Petrarca,0.56391849757088,dem,1,1
178,RABB,nay,education,-1,Christopher Rabb,0.945565749235474,dem,1,1
178,RAVENSTAHL,nay,education,-1,Adam Ravenstahl,0.809033029652819,dem,1,1
178,READSHAW,nay,education,-1,Harry Readshaw III,1,dem,1,1
178,ROEBUCK,nay,education,-1,James Roebuck Jr.,1,dem,1,1
178,ROZZI,nay,education,-1,Mark Rozzi,1,dem,1,1
178,SAINATO,nay,education,-1,Chris Sainato,1,dem,1,1
178,SAMUELSON,nay,education,-1,Steve Samuelson,1,dem,1,1
178,SCHLOSSBERG,nay,education,-1,Michael Schlossberg,0.671305001880406,dem,1,1
178,SCHWEYER,nay,education,-1,Peter Schweyer,1,dem,1,1
178,SIMS,nay,education,-1,Brian Sims,1,dem,1,1
178,SNYDER,nay,education,-1,Pam Snyder,0.533257021380974,dem,1,1
178,SOLOMON,nay,education,-1,Jared Solomon,1,dem,1,1
178,STURLA,nay,education,-1,P. Michael Sturla,0.732510983440351,dem,1,1
178,VAZQUEZ,nay,education,-1,NA,NA,NA,NA,1
178,VITALI,nay,education,-1,Gregory Vitali,0.660290402287681,dem,1,1
178,WARREN,nay,education,-1,Perry Warren,0.500985105209236,dem,1,1
178,WHEATLEY,nay,education,-1,Jake Wheatley Jr.,1,dem,1,1
1419,BARRAR,yay,criminal justice reform,1,Stephen Barrar,1,rep,1,1
1419,BENNINGHOFF,yay,criminal justice reform,1,Kerry Benninghoff,0.685600631782152,rep,1,1
1419,BERNSTINE,yay,criminal justice reform,1,Aaron Bernstine,0.5847730383633609,rep,1,1
1419,BLOOM,yay,criminal justice reform,1,Stephen Bloom,0.642707841682961,rep,0,1
1419,BOBACK,yay,criminal justice reform,1,Karen Boback,1,rep,1,1
1419,"BROWN, R.",yay,criminal justice reform,1,Rosemary Brown,0.635161721885575,rep,1,1
1419,CAUSER,yay,criminal justice reform,1,Martin Causer,1,rep,1,1
1419,CHARLTON,yay,criminal justice reform,1,Alexander Charlton,0.560068463377527,rep,0,1
1419,COOK,yay,criminal justice reform,1,Bud Cook,0.540958451369216,rep,1,1
1419,CORR,yay,criminal justice reform,1,Michael Corr,0.5431772607187191,rep,0,1
1419,COX,yay,criminal justice reform,1,Jim Cox,1,rep,1,1
1419,CULVER,yay,criminal justice reform,1,Lynda Schlegel-Culver,0.766513959043032,rep,0,1
1419,CUTLER,yay,criminal justice reform,1,Bryan Cutler,0.739344540669044,rep,1,1
1419,DAY,yay,criminal justice reform,1,Gary Day,1,rep,1,1
1419,DELOZIER,yay,criminal justice reform,1,Sheryl Delozier,0.650972429328342,rep,1,1
1419,DIAMOND,yay,criminal justice reform,1,Russell Diamond,0.699053050304502,rep,1,1
1419,DIGIROLAMO,yay,criminal justice reform,1,Gene DiGirolamo,1,rep,1,1
1419,DOWLING,yay,criminal justice reform,1,Matthew Dowling,0.530661035183488,rep,1,1
1419,DUNBAR,yay,criminal justice reform,1,George Dunbar,1,rep,1,1
1419,DUSH,yay,criminal justice reform,1,Cris Dush,1,rep,1,1
1419,ELLIS,yay,criminal justice reform,1,Brian Ellis,1,rep,1,1
1419,EMRICK,yay,criminal justice reform,1,Joe Emrick,0.655790817161371,rep,1,1
1419,ENGLISH,yay,criminal justice reform,1,Hal English,1,rep,0,1
1419,EVANKOVICH,yay,criminal justice reform,1,Eli Evankovich,1,rep,0,1
1419,EVERETT,yay,criminal justice reform,1,Garth Everett,1,rep,1,1
1419,FARRY,yay,criminal justice reform,1,Frank Farry,1,rep,1,1
1419,FEE,yay,criminal justice reform,1,Mindy Fee,1,rep,1,1
1419,FRITZ,yay,criminal justice reform,1,Jonathan Fritz,1,rep,1,1
1419,GILLEN,yay,criminal justice reform,1,Mark Gillen,1,rep,1,1
1419,GILLESPIE,yay,criminal justice reform,1,Keith Gillespie,1,rep,1,1
1419,GODSHALL,yay,criminal justice reform,1,Robert Godshall,0.595445656137094,rep,0,1
1419,GREINER,yay,criminal justice reform,1,Keith Greiner,0.669622680271177,rep,1,1
1419,GROVE,yay,criminal justice reform,1,Seth Grove,1,rep,1,1
1419,HAHN,yay,criminal justice reform,1,Marcia Hahn,1,rep,1,1
1419,HARPER,yay,criminal justice reform,1,Catherine Harper,0.5652942801878971,rep,0,1
1419,HEFFLEY,yay,criminal justice reform,1,Doyle Heffley,0.613593155893536,rep,1,1
1419,HELM,yay,criminal justice reform,1,Susan Helm,0.577114427860697,rep,1,1
1419,HENNESSEY,yay,criminal justice reform,1,Timothy Hennessey,1,rep,1,1
1419,HICKERNELL,yay,criminal justice reform,1,David Hickernell,1,rep,1,1
1419,HILL,yay,criminal justice reform,1,Kristin Phillips-Hill,1,rep,0,1
1419,IRVIN,yay,criminal justice reform,1,Richard Irvin,0.637353039973127,rep,1,1
1419,JAMES,yay,criminal justice reform,1,R. Lee James,0.6508682646361841,rep,1,1
1419,JOZWIAK,yay,criminal justice reform,1,Barry Jozwiak,1,rep,1,1
1419,KAMPF,yay,criminal justice reform,1,Warren Kampf,0.558134110787172,rep,0,1
1419,KAUFER,yay,criminal justice reform,1,Aaron Kaufer,0.678489125738154,rep,1,1
1419,KAUFFMAN,yay,criminal justice reform,1,Rob Kauffman,0.72500757601266,rep,1,1
1419,KEEFER,yay,criminal justice reform,1,Dawn Keefer,1,rep,1,1
1419,"KELLER, F.",yay,criminal justice reform,1,Fred Keller,1,rep,1,1
1419,"KELLER, M.K.",yay,criminal justice reform,1,Mark K. Keller,1,rep,0,1
1419,KLUNK,yay,criminal justice reform,1,Kate Anne Klunk,1,rep,0,1
1419,KNOWLES,yay,criminal justice reform,1,Jerry Knowles,1,rep,1,1
1419,LAWRENCE,yay,criminal justice reform,1,John Lawrence,0.624864498644986,rep,1,1
1419,LEWIS,yay,criminal justice reform,1,Harry Lewis Jr.,0.512681725130981,rep,0,1
1419,MACKENZIE,yay,criminal justice reform,1,Ryan Mackenzie,1,rep,1,1
1419,MAHER,yay,criminal justice reform,1,John Maher,0.650303967576792,rep,0,1
1419,MAKO,yay,criminal justice reform,1,Zachary Mako,0.579205460388986,rep,1,1
1419,MALONEY,yay,criminal justice reform,1,David Maloney,1,rep,1,1
1419,MARSHALL,yay,criminal justice reform,1,Jim Marshall,1,rep,1,1
1419,MARSICO,yay,criminal justice reform,1,Ronald Marsico,1,rep,0,1
1419,MASSER,yay,criminal justice reform,1,Kurt Masser,0.716084580660489,rep,1,1
1419,MCGINNIS,yay,criminal justice reform,1,John McGinnis,1,rep,0,1
1419,MEHAFFIE,yay,criminal justice reform,1,Thomas Mehaffie,1,rep,1,1
1419,MENTZER,yay,criminal justice reform,1,Steven Mentzer,0.6313299408609541,rep,1,1
1419,METCALFE,yay,criminal justice reform,1,Daryl Metcalfe,0.6783500569808489,rep,1,1
1419,METZGAR,yay,criminal justice reform,1,Carl Metzgar,1,rep,1,1
1419,MICCARELLI,yay,criminal justice reform,1,Nick Miccarelli,0.639160344605889,rep,0,1
1419,MILLARD,yay,criminal justice reform,1,David Millard,0.67691026756992,rep,1,1
1419,MILNE,yay,criminal justice reform,1,Duane Milne,0.567236020573755,rep,0,1
1419,MURT,yay,criminal justice reform,1,Thomas Murt,0.633251761653448,rep,1,1
1419,MUSTIO,yay,criminal justice reform,1,T. Mark Mustio,1,rep,0,1
1419,NELSON,yay,criminal justice reform,1,Eric Nelson,0.6515253154448171,rep,1,1
1419,NESBIT,yay,criminal justice reform,1,Tedd Nesbit,0.666207286476554,rep,1,1
1419,O'NEILL,yay,criminal justice reform,1,Bernard O'Neill,0.619405294398965,rep,0,1
1419,OBERLANDER,yay,criminal justice reform,1,Donna Oberlander,0.756447990085973,rep,1,1
1419,ORTITAY,yay,criminal justice reform,1,Jason Ortitay,0.602390821168979,rep,1,1
1419,PEIFER,yay,criminal justice reform,1,Michael Peifer,1,rep,1,1
1419,PICKETT,yay,criminal justice reform,1,Tina Pickett,1,rep,1,1
1419,PYLE,yay,criminal justice reform,1,Jeffrey Pyle,1,rep,1,1
1419,QUIGLEY,yay,criminal justice reform,1,Thomas Quigley,0.511531537651574,rep,0,1
1419,"QUINN, C.",yay,criminal justice reform,1,Christopher Quinn,0.561471803759499,rep,1,1
1419,"QUINN, M.",yay,criminal justice reform,1,Marguerite Quinn,0.637547750424448,rep,0,1
1419,RADER,yay,criminal justice reform,1,Jack Rader Jr.,1,rep,0,1
1419,RAPP,yay,criminal justice reform,1,Kathy Rapp,0.699746913106833,rep,1,1
1419,REED,yay,criminal justice reform,1,Dave Reed,0.68877718282155,rep,0,1
1419,REESE,yay,criminal justice reform,1,Mike Reese,1,rep,1,1
1419,ROAE,yay,criminal justice reform,1,Bradley Roae,0.599951158247279,rep,1,1
1419,ROE,yay,criminal justice reform,1,Eric Roe,0.530760895738021,rep,0,1
1419,ROTHMAN,yay,criminal justice reform,1,Greg Rothman,0.626833524183434,rep,1,1
1419,RYAN,yay,criminal justice reform,1,Francis Ryan,0.670005414185165,rep,1,1
1419,SACCONE,yay,criminal justice reform,1,Rick Saccone,0.683988328056125,rep,0,1
1419,SANKEY,yay,criminal justice reform,1,Thomas Sankey,0.711052591405236,rep,1,1
1419,SANTORA,yay,criminal justice reform,1,Jamie Santora,0.542745379079698,rep,0,1
1419,SAYLOR,yay,criminal justice reform,1,Stanley Saylor,1,rep,1,1
1419,SCHEMEL,yay,criminal justice reform,1,Paul Schemel,1,rep,1,1
1419,SIMMONS,yay,criminal justice reform,1,Justin Simmons,0.6282767132949341,rep,1,1
1419,SONNEY,yay,criminal justice reform,1,Curtis Sonney,1,rep,1,1
1419,STAATS,yay,criminal justice reform,1,Craig Staats,0.5829980977328719,rep,1,1
1419,STEPHENS,yay,criminal justice reform,1,Todd Stephens,0.6081190070794871,rep,1,1
1419,TAYLOR,yay,criminal justice reform,1,John Taylor,0.551465709044069,rep,0,1
1419,TOBASH,yay,criminal justice reform,1,Mike Tobash,1,rep,1,1
1419,TOEPEL,yay,criminal justice reform,1,Marcy Toepel,0.633493458062069,rep,1,1
1419,TOOHIL,yay,criminal justice reform,1,Tarah Toohil,0.70194248234107,rep,1,1
1419,TOPPER,yay,criminal justice reform,1,Jesse Topper,1,rep,1,1
1419,WALSH,yay,criminal justice reform,1,Justin Walsh,0.615379312721883,rep,1,1
1419,WARD,yay,criminal justice reform,1,Judith Ward,1,rep,0,1
1419,WARNER,yay,criminal justice reform,1,Ryan Warner,0.639139486467731,rep,1,1
1419,WATSON,yay,criminal justice reform,1,Katharine Watson,1,rep,0,1
1419,WENTLING,yay,criminal justice reform,1,Parke Wentling,0.712721114038389,rep,1,1
1419,WHEELAND,yay,criminal justice reform,1,Jeff Wheeland,1,rep,1,1
1419,WHITE,yay,criminal justice reform,1,Martina White,0.539176777412405,rep,1,1
1419,ZIMMERMAN,yay,criminal justice reform,1,David H. Zimmerman,0.742633669922198,rep,1,1
1419,BARBIN,yay,criminal justice reform,1,Bryan Barbin,0.5898047876888,dem,0,1
1419,BIZZARRO,yay,criminal justice reform,1,Ryan Bizzarro,0.599437119520328,dem,1,1
1419,BOYLE,yay,criminal justice reform,1,Kevin Boyle,0.624598101878753,dem,1,1
1419,BRADFORD,yay,criminal justice reform,1,Matthew Bradford,0.669876803430607,dem,1,1
1419,BRIGGS,yay,criminal justice reform,1,Tim Briggs,0.668647357420125,dem,1,1
1419,"BROWN, V.",yay,criminal justice reform,1,Vanessa Lowery Brown,1,dem,1,1
1419,BULLOCK,yay,criminal justice reform,1,Donna Bullock,1,dem,1,1
1419,BURNS,yay,criminal justice reform,1,Frank Burns,0.57554437682485,dem,1,1
1419,CALTAGIRONE,yay,criminal justice reform,1,Thomas Caltagirone,1,dem,1,1
1419,CARROLL,yay,criminal justice reform,1,Mike Carroll,1,dem,1,1
1419,CEPHAS,yay,criminal justice reform,1,Morgan Cephas,1,dem,1,1
1419,COMITTA,yay,criminal justice reform,1,Carolyn Comitta,0.500342381330631,dem,1,1
1419,CONKLIN,yay,criminal justice reform,1,H. Scott Conklin,1,dem,1,1
1419,"COSTA, D.",yay,criminal justice reform,1,Dominic Costa,1,dem,0,1
1419,"COSTA, P.",yay,criminal justice reform,1,Paul Costa,1,dem,0,1
1419,CRUZ,yay,criminal justice reform,1,Angel Cruz,1,dem,1,1
1419,DALEY,yay,criminal justice reform,1,Mary Jo Daley,0.634784622510421,dem,1,1
1419,DAVIDSON,yay,criminal justice reform,1,Margo Davidson,0.790383054385219,dem,1,1
1419,"DAVIS, A.",yay,criminal justice reform,1,NA,NA,NA,NA,1
1419,"DAVIS, T.",yay,criminal justice reform,1,Tina Davis,0.655981958000592,dem,1,1
1419,DAWKINS,yay,criminal justice reform,1,Jason Dawkins,1,dem,1,1
1419,DEASY,yay,criminal justice reform,1,Daniel Deasy Jr.,1,dem,1,1
1419,DELISSIO,yay,criminal justice reform,1,Pamela Delissio,0.707179597745403,dem,0,1
1419,DELUCA,yay,criminal justice reform,1,Anthony DeLuca,1,dem,1,1
1419,DERMODY,yay,criminal justice reform,1,Frank Dermody,1,dem,1,1
1419,DONATUCCI,yay,criminal justice reform,1,Maria Donatucci,1,dem,1,1
1419,DRISCOLL,yay,criminal justice reform,1,Michael Driscoll,1,dem,1,1
1419,EVANS,yay,criminal justice reform,1,Carol Hill-Evans,0.61036997509783,dem,1,1
1419,FITZGERALD,yay,criminal justice reform,1,Isabella Fitzgerald,1,dem,1,1
1419,FLYNN,yay,criminal justice reform,1,Martin Flynn,0.692891983467997,dem,1,1
1419,FRANKEL,yay,criminal justice reform,1,Dan Frankel,1,dem,1,1
1419,FREEMAN,yay,criminal justice reform,1,Robert Freeman,1,dem,1,1
1419,GAINEY,yay,criminal justice reform,1,Edward Gainey,1,dem,1,1
1419,GALLOWAY,yay,criminal justice reform,1,John Galloway,1,dem,1,1
1419,GOODMAN,yay,criminal justice reform,1,Neal Goodman,1,dem,1,1
1419,HANNA,yay,criminal justice reform,1,Michael Hanna Sr.,0.521552064419357,dem,0,1
1419,HARKINS,yay,criminal justice reform,1,Patrick Harkins,0.729187216413494,dem,1,1
1419,"HARRIS, J.",yay,criminal justice reform,1,Jordan Harris,1,dem,1,1
1419,KAVULICH,yay,criminal justice reform,1,Sid Michaels Kavulich,0.671466583189858,dem,1,1
1419,"KELLER, W.",yay,criminal justice reform,1,William Keller,1,dem,0,1
1419,KIM,yay,criminal justice reform,1,Patty Kim,1,dem,1,1
1419,KINSEY,yay,criminal justice reform,1,Stephen Kinsey,1,dem,1,1
1419,KIRKLAND,yay,criminal justice reform,1,Brian Kirkland,0.756046792389992,dem,1,1
1419,KORTZ,yay,criminal justice reform,1,William Kortz II,0.656492083577667,dem,1,1
1419,KRUEGER,yay,criminal justice reform,1,Leanne Krueger-Braneky,0.508328915427328,dem,1,1
1419,KULIK,yay,criminal justice reform,1,Anita Astorino Kulik,1,dem,1,1
1419,LONGIETTI,yay,criminal justice reform,1,Mark Longietti,1,dem,1,1
1419,MADDEN,yay,criminal justice reform,1,Maureen Madden,0.519198737617252,dem,1,1
1419,MARKOSEK,yay,criminal justice reform,1,Joseph Markosek,0.624143418531389,dem,0,1
1419,MATZIE,yay,criminal justice reform,1,Robert Matzie,1,dem,1,1
1419,MCCARTER,yay,criminal justice reform,1,Steve McCarter,0.777474579192279,dem,1,1
1419,MCCLINTON,yay,criminal justice reform,1,Joanna McClinton,1,dem,1,1
1419,MCNEILL,yay,criminal justice reform,1,Daniel McNeill,0.56312924155418,dem,0,1
1419,"MILLER, D.",yay,criminal justice reform,1,Dan Miller,1,dem,1,1
1419,MULLERY,yay,criminal justice reform,1,Gerald Mullery,0.562390158172232,dem,1,1
1419,NEILSON,yay,criminal justice reform,1,Edward Neilson,1,dem,0,1
1419,O'BRIEN,yay,criminal justice reform,1,Michael O'Brien,1,dem,0,1
1419,PASHINSKI,yay,criminal justice reform,1,Eddie Day Pashinski,0.781013121438653,dem,1,1
1419,PETRARCA,yay,criminal justice reform,1,Joseph Petrarca,0.56391849757088,dem,1,1
1419,RABB,yay,criminal justice reform,1,Christopher Rabb,0.945565749235474,dem,1,1
1419,RAVENSTAHL,yay,criminal justice reform,1,Adam Ravenstahl,0.809033029652819,dem,1,1
1419,READSHAW,yay,criminal justice reform,1,Harry Readshaw III,1,dem,1,1
1419,ROEBUCK,yay,criminal justice reform,1,James Roebuck Jr.,1,dem,1,1
1419,ROZZI,yay,criminal justice reform,1,Mark Rozzi,1,dem,1,1
1419,SAINATO,yay,criminal justice reform,1,Chris Sainato,1,dem,1,1
1419,SAMUELSON,yay,criminal justice reform,1,Steve Samuelson,1,dem,1,1
1419,SCHLOSSBERG,yay,criminal justice reform,1,Michael Schlossberg,0.671305001880406,dem,1,1
1419,SCHWEYER,yay,criminal justice reform,1,Peter Schweyer,1,dem,1,1
1419,SIMS,yay,criminal justice reform,1,Brian Sims,1,dem,1,1
1419,SNYDER,yay,criminal justice reform,1,Pam Snyder,0.533257021380974,dem,1,1
1419,SOLOMON,yay,criminal justice reform,1,Jared Solomon,1,dem,1,1
1419,STURLA,yay,criminal justice reform,1,P. Michael Sturla,0.732510983440351,dem,1,1
1419,VAZQUEZ,yay,criminal justice reform,1,NA,NA,NA,NA,1
1419,WARREN,yay,criminal justice reform,1,Perry Warren,0.500985105209236,dem,1,1
1419,WHEATLEY,yay,criminal justice reform,1,Jake Wheatley Jr.,1,dem,1,1
1419,YOUNGBLOOD,yay,criminal justice reform,1,Rosita Youngblood,1,dem,1,1
1419,TURZAI,yay,criminal justice reform,1,Mike Turzai,0.6524607751106339,rep,1,1
1419,"MILLER, B.",nay,criminal justice reform,1,Brett Miller,0.619520193303417,rep,1,0
1419,TALLMAN,nay,criminal justice reform,1,Will Tallman,0.7436389654811351,rep,0,0
27,BAKER,yay,criminal justice reform,-1,Matthew Baker,1,rep,0,0
27,BARRAR,yay,criminal justice reform,-1,Stephen Barrar,1,rep,1,0
27,BENNINGHOFF,yay,criminal justice reform,-1,Kerry Benninghoff,0.685600631782152,rep,1,0
27,BERNSTINE,yay,criminal justice reform,-1,Aaron Bernstine,0.5847730383633609,rep,1,0
27,BLOOM,yay,criminal justice reform,-1,Stephen Bloom,0.642707841682961,rep,0,0
27,BOBACK,yay,criminal justice reform,-1,Karen Boback,1,rep,1,0
27,"BROWN, R.",yay,criminal justice reform,-1,Rosemary Brown,0.635161721885575,rep,1,0
27,CAUSER,yay,criminal justice reform,-1,Martin Causer,1,rep,1,0
27,CHARLTON,yay,criminal justice reform,-1,Alexander Charlton,0.560068463377527,rep,0,0
27,CHRISTIANA,yay,criminal justice reform,-1,Jim Christiana,0.629719295949748,rep,0,0
27,COOK,yay,criminal justice reform,-1,Bud Cook,0.540958451369216,rep,1,0
27,CORBIN,yay,criminal justice reform,-1,Becky Corbin,0.579497627536659,rep,0,0
27,CORR,yay,criminal justice reform,-1,Michael Corr,0.5431772607187191,rep,0,0
27,COX,yay,criminal justice reform,-1,Jim Cox,1,rep,1,0
27,CULVER,yay,criminal justice reform,-1,Lynda Schlegel-Culver,0.766513959043032,rep,0,0
27,CUTLER,yay,criminal justice reform,-1,Bryan Cutler,0.739344540669044,rep,1,0
27,DAY,yay,criminal justice reform,-1,Gary Day,1,rep,1,0
27,DELOZIER,yay,criminal justice reform,-1,Sheryl Delozier,0.650972429328342,rep,1,0
27,DIGIROLAMO,yay,criminal justice reform,-1,Gene DiGirolamo,1,rep,1,0
27,DOWLING,yay,criminal justice reform,-1,Matthew Dowling,0.530661035183488,rep,1,0
27,DUNBAR,yay,criminal justice reform,-1,George Dunbar,1,rep,1,0
27,DUSH,yay,criminal justice reform,-1,Cris Dush,1,rep,1,0
27,ELLIS,yay,criminal justice reform,-1,Brian Ellis,1,rep,1,0
27,EMRICK,yay,criminal justice reform,-1,Joe Emrick,0.655790817161371,rep,1,0
27,ENGLISH,yay,criminal justice reform,-1,Hal English,1,rep,0,0
27,EVANKOVICH,yay,criminal justice reform,-1,Eli Evankovich,1,rep,0,0
27,EVERETT,yay,criminal justice reform,-1,Garth Everett,1,rep,1,0
27,FARRY,yay,criminal justice reform,-1,Frank Farry,1,rep,1,0
27,FEE,yay,criminal justice reform,-1,Mindy Fee,1,rep,1,0
27,FRITZ,yay,criminal justice reform,-1,Jonathan Fritz,1,rep,1,0
27,GABLER,yay,criminal justice reform,-1,Matt Gabler,0.727307227876488,rep,1,0
27,GILLEN,yay,criminal justice reform,-1,Mark Gillen,1,rep,1,0
27,GILLESPIE,yay,criminal justice reform,-1,Keith Gillespie,1,rep,1,0
27,GODSHALL,yay,criminal justice reform,-1,Robert Godshall,0.595445656137094,rep,0,0
27,GREINER,yay,criminal justice reform,-1,Keith Greiner,0.669622680271177,rep,1,0
27,GROVE,yay,criminal justice reform,-1,Seth Grove,1,rep,1,0
27,HAHN,yay,criminal justice reform,-1,Marcia Hahn,1,rep,1,0
27,HARPER,yay,criminal justice reform,-1,Catherine Harper,0.5652942801878971,rep,0,0
27,"HARRIS, A.",yay,criminal justice reform,-1,C. Adam Harris,1,rep,0,0
27,HEFFLEY,yay,criminal justice reform,-1,Doyle Heffley,0.613593155893536,rep,1,0
27,HELM,yay,criminal justice reform,-1,Susan Helm,0.577114427860697,rep,1,0
27,HENNESSEY,yay,criminal justice reform,-1,Timothy Hennessey,1,rep,1,0
27,HICKERNELL,yay,criminal justice reform,-1,David Hickernell,1,rep,1,0
27,HILL,yay,criminal justice reform,-1,Kristin Phillips-Hill,1,rep,0,0
27,IRVIN,yay,criminal justice reform,-1,Richard Irvin,0.637353039973127,rep,1,0
27,JAMES,yay,criminal justice reform,-1,R. Lee James,0.6508682646361841,rep,1,0
27,JOZWIAK,yay,criminal justice reform,-1,Barry Jozwiak,1,rep,1,0
27,KAMPF,yay,criminal justice reform,-1,Warren Kampf,0.558134110787172,rep,0,0
27,KAUFER,yay,criminal justice reform,-1,Aaron Kaufer,0.678489125738154,rep,1,0
27,KAUFFMAN,yay,criminal justice reform,-1,Rob Kauffman,0.72500757601266,rep,1,0
27,KEEFER,yay,criminal justice reform,-1,Dawn Keefer,1,rep,1,0
27,"KELLER, F.",yay,criminal justice reform,-1,Fred Keller,1,rep,1,0
27,"KELLER, M.K.",yay,criminal justice reform,-1,Mark K. Keller,1,rep,0,0
27,KLUNK,yay,criminal justice reform,-1,Kate Anne Klunk,1,rep,0,0
27,KNOWLES,yay,criminal justice reform,-1,Jerry Knowles,1,rep,1,0
27,LAWRENCE,yay,criminal justice reform,-1,John Lawrence,0.624864498644986,rep,1,0
27,LEWIS,yay,criminal justice reform,-1,Harry Lewis Jr.,0.512681725130981,rep,0,0
27,MACKENZIE,yay,criminal justice reform,-1,Ryan Mackenzie,1,rep,1,0
27,MAKO,yay,criminal justice reform,-1,Zachary Mako,0.579205460388986,rep,1,0
27,MALONEY,yay,criminal justice reform,-1,David Maloney,1,rep,1,0
27,MARSHALL,yay,criminal justice reform,-1,Jim Marshall,1,rep,1,0
27,MARSICO,yay,criminal justice reform,-1,Ronald Marsico,1,rep,0,0
27,MASSER,yay,criminal justice reform,-1,Kurt Masser,0.716084580660489,rep,1,0
27,MCGINNIS,yay,criminal justice reform,-1,John McGinnis,1,rep,0,0
27,MEHAFFIE,yay,criminal justice reform,-1,Thomas Mehaffie,1,rep,1,0
27,MENTZER,yay,criminal justice reform,-1,Steven Mentzer,0.6313299408609541,rep,1,0
27,METCALFE,yay,criminal justice reform,-1,Daryl Metcalfe,0.6783500569808489,rep,1,0
27,METZGAR,yay,criminal justice reform,-1,Carl Metzgar,1,rep,1,0
27,MICCARELLI,yay,criminal justice reform,-1,Nick Miccarelli,0.639160344605889,rep,0,0
27,MILLARD,yay,criminal justice reform,-1,David Millard,0.67691026756992,rep,1,0
27,"MILLER, B.",yay,criminal justice reform,-1,Brett Miller,0.619520193303417,rep,1,0
27,MILNE,yay,criminal justice reform,-1,Duane Milne,0.567236020573755,rep,0,0
27,MOUL,yay,criminal justice reform,-1,Dan Moul,0.664932741369028,rep,1,0
27,MURT,yay,criminal justice reform,-1,Thomas Murt,0.633251761653448,rep,1,0
27,MUSTIO,yay,criminal justice reform,-1,T. Mark Mustio,1,rep,0,0
27,NELSON,yay,criminal justice reform,-1,Eric Nelson,0.6515253154448171,rep,1,0
27,NESBIT,yay,criminal justice reform,-1,Tedd Nesbit,0.666207286476554,rep,1,0
27,O'NEILL,yay,criminal justice reform,-1,Bernard O'Neill,0.619405294398965,rep,0,0
27,OBERLANDER,yay,criminal justice reform,-1,Donna Oberlander,0.756447990085973,rep,1,0
27,ORTITAY,yay,criminal justice reform,-1,Jason Ortitay,0.602390821168979,rep,1,0
27,PEIFER,yay,criminal justice reform,-1,Michael Peifer,1,rep,1,0
27,PETRI,yay,criminal justice reform,-1,Scott Petri,0.610733906914066,rep,0,0
27,PICKETT,yay,criminal justice reform,-1,Tina Pickett,1,rep,1,0
27,PYLE,yay,criminal justice reform,-1,Jeffrey Pyle,1,rep,1,0
27,QUIGLEY,yay,criminal justice reform,-1,Thomas Quigley,0.511531537651574,rep,0,0
27,"QUINN, C.",yay,criminal justice reform,-1,Christopher Quinn,0.561471803759499,rep,1,0
27,"QUINN, M.",yay,criminal justice reform,-1,Marguerite Quinn,0.637547750424448,rep,0,0
27,RADER,yay,criminal justice reform,-1,Jack Rader Jr.,1,rep,0,0
27,RAPP,yay,criminal justice reform,-1,Kathy Rapp,0.699746913106833,rep,1,0
27,REED,yay,criminal justice reform,-1,Dave Reed,0.68877718282155,rep,0,0
27,REESE,yay,criminal justice reform,-1,Mike Reese,1,rep,1,0
27,ROAE,yay,criminal justice reform,-1,Bradley Roae,0.599951158247279,rep,1,0
27,ROE,yay,criminal justice reform,-1,Eric Roe,0.530760895738021,rep,0,0
